month,year,gov_gov_gold,gov_gov_matcf,gov_gov_matcp,gov_gov_vercf,gov_gov_vercp,gov_ios_gold,gov_ios_matcf,gov_ios_matcp,gov_ios_vercf,gov_ios_vercp,gov_opp_gold,gov_opp_matcf,gov_opp_matcp,gov_opp_vercf,gov_opp_vercp,gov_par_matcp,gov_par_vercf,gov_soc_matcp,gov_soc_vercf,gov_sta_matcp,gov_sta_vercf,gov_usa_gold,gov_usa_matcf,gov_usa_matcp,gov_usa_vercf,gov_usa_vercp,ios_gov_gold,ios_opp_gold,ios_soc_gold,opp_gov_gold,opp_gov_matcp,opp_gov_vercf,opp_gov_vercp,opp_ios_gold,opp_ios_matcp,opp_ios_vercf,opp_ios_vercp,opp_opp_gold,opp_opp_matcp,opp_opp_vercf,opp_opp_vercp,opp_par_gold,opp_par_matcf,opp_par_vercp,opp_soc_gold,opp_soc_matcf,opp_soc_vercp,opp_sta_gold,opp_sta_matcf,opp_sta_vercp,opp_usa_gold,opp_usa_matcp,opp_usa_vercf,opp_usa_vercp,par_opp_gold,par_par_gold,par_sta_gold,par_usa_gold,soc_gov_gold,soc_ios_gold,soc_soc_gold,soc_sta_gold,soc_usa_gold,sta_gov_gold,sta_opp_gold,sta_par_gold,sta_soc_gold,usa_gov_gold
6.0,2006.0,384.5,7.0,11.0,9.0,142.0,40.3,0.0,2.0,1.0,9.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,11.0,6.0,11.0,0.0,0.0,0.0,2.0,36.2,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.9,0.0,16.2,14.0,3.0,66.4,0.0,0.0,7.0,24.8
7.0,2006.0,181.7,9.0,9.0,11.0,89.0,38.3,2.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,10.0,1.0,1.4,0.0,0.0,0.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.6,7.4,4.3,0.0,0.0,55.2,0.0,0.0,0.0,8.4
8.0,2006.0,164.6,3.0,4.0,19.0,94.0,39.7,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,1.0,2.8,0.0,0.0,0.0,1.0,32.7,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4,1.9,-32.3,17.8,0.0,129.7,0.0,0.0,0.0,9.9
9.0,2006.0,357.3,8.0,18.0,17.0,155.0,95.7,9.0,0.0,6.0,61.0,-7.2,1.0,0.0,0.0,1.0,2.0,3.0,3.0,8.0,4.0,4.0,14.0,0.0,0.0,0.0,5.0,103.1,0.0,0.0,-8.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.5,0.0,61.4,-8.0,0.0,230.4,0.0,0.0,0.0,10.0
10.0,2006.0,277.9,3.0,10.0,5.0,121.0,27.4,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,9.0,5.0,11.0,0.0,0.0,0.0,2.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.7,0.0,-9.0,5.9,7.0,127.3,0.0,0.0,6.8,19.0
11.0,2006.0,383.9,8.0,10.0,4.0,154.0,31.2,1.0,3.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,9.0,1.0,27.8,0.0,0.0,1.0,13.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.4,0.0,31.8,15.2,0.0,315.5,0.0,0.0,5.6,19.8
12.0,2006.0,77.2,2.0,7.0,6.0,31.0,12.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,-11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.4,0.0,30.4,0.0,0.0,78.5,0.0,0.0,0.0,1.0
1.0,2007.0,239.6,16.0,10.0,10.0,150.0,11.8,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,0.0,3.0,0.0,0.0,0.0,1.0,3.3,0.0,2.8,-4.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.3,1.9,11.4,0.0,0.0,132.4,0.0,0.0,0.0,0.0
2.0,2007.0,101.3,5.0,4.0,9.0,50.0,15.4,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.7,0.0,12.9,0.0,0.0,52.2,0.0,-5.0,0.0,4.0
3.0,2007.0,167.2,3.0,17.0,8.0,62.0,7.2,0.0,0.0,0.0,3.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,5.0,2.0,5.0,18.8,0.0,0.0,0.0,4.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.5,0.0,43.4,44.7,11.5,184.0,0.0,0.0,38.2,17.9
4.0,2007.0,578.5,6.0,16.0,10.0,206.0,60.5,1.0,3.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,9.0,6.0,3.0,0.0,0.0,0.0,1.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.3,4.0,64.0,11.0,0.0,259.4,0.0,0.0,3.0,6.4
5.0,2007.0,411.2,11.0,13.0,9.0,176.0,24.9,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,13.0,4.0,9.3,2.0,0.0,1.0,8.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.9,0.0,50.2,6.7,0.0,273.9,0.0,0.0,11.7,23.9
6.0,2007.0,144.7,13.0,5.0,11.0,117.0,72.6,0.0,1.0,0.0,23.0,7.4,0.0,1.0,0.0,0.0,0.0,1.0,12.0,4.0,8.0,11.0,4.0,0.0,1.0,5.0,11.0,56.1,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.5,0.0,12.9,13.4,0.0,163.1,0.0,0.0,10.7,35.1
7.0,2007.0,192.3,4.0,12.0,10.0,92.0,54.8,3.0,0.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,8.0,3.0,28.6,0.0,2.0,0.0,3.0,98.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.6,0.0,28.4,22.6,0.0,141.2,0.0,0.0,11.6,11.3
8.0,2007.0,146.1,2.0,6.0,9.0,70.0,143.4,0.0,4.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,11.0,1.0,41.7,0.0,3.0,0.0,5.0,101.4,0.0,2.8,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,9.3,11.2,16.9,1.9,116.4,0.0,0.0,1.8,31.0
9.0,2007.0,335.6,14.0,13.0,11.0,129.0,42.1,0.0,1.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,4.0,12.0,3.0,19.2,0.0,0.0,0.0,3.0,45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.6,0.0,57.6,9.9,0.0,160.4,0.0,0.0,1.3,22.7
10.0,2007.0,497.0,6.0,17.0,22.0,156.0,166.6,0.0,4.0,7.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,4.0,11.0,5.0,17.9,0.0,1.0,2.0,3.0,96.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.5,0.0,52.6,65.3,8.0,246.1,0.0,0.0,32.3,40.4
11.0,2007.0,564.2,12.0,18.0,17.0,235.0,324.0,2.0,2.0,8.0,131.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,12.0,12.0,7.0,-0.7,3.0,3.0,2.0,3.0,247.8,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.5,0.0,0.0,232.0,0.0,68.7,28.3,0.0,203.2,0.0,0.0,37.2,-0.5
12.0,2007.0,340.0,4.0,21.0,14.0,83.0,34.0,1.0,2.0,2.0,10.0,2.8,0.0,0.0,0.0,1.0,0.0,0.0,7.0,12.0,11.0,5.0,15.2,0.0,2.0,0.0,1.0,22.9,0.0,0.0,1.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.5,-4.0,14.8,7.0,0.0,195.7,0.0,0.0,0.0,21.4
1.0,2008.0,265.5,10.0,19.0,6.0,99.0,12.2,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,10.0,15.0,4.0,8.8,0.0,1.0,1.0,3.0,31.4,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.3,9.9,23.5,14.0,5.2,148.9,0.0,0.0,3.8,51.0
2.0,2008.0,457.4,12.0,30.0,15.0,146.0,64.7,2.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,11.0,2.0,-12.4,1.0,0.0,2.0,2.0,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.8,0.0,24.7,38.4,6.9,230.0,0.0,0.0,13.0,15.0
3.0,2008.0,305.0,10.0,25.0,13.0,105.0,11.6,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,15.0,5.0,12.9,0.0,1.0,0.0,3.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,65.9,40.9,0.0,217.6,0.0,0.0,41.6,14.2
4.0,2008.0,321.2,6.0,23.0,15.0,121.0,33.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,16.0,3.0,15.0,1.0,2.0,0.0,6.0,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.8,0.0,50.4,10.9,2.8,120.7,0.0,0.0,2.8,36.8
5.0,2008.0,590.6,12.0,36.0,18.0,183.0,146.8,0.0,2.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,17.0,5.0,41.1,0.0,3.0,0.0,7.0,131.4,0.0,0.0,10.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.7,0.0,11.2,28.9,0.0,316.4,0.0,0.0,2.3,22.1
6.0,2008.0,155.9,8.0,11.0,21.0,81.0,59.6,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,16.0,2.0,18.0,0.0,1.0,1.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.7,0.0,17.2,22.1,0.0,175.4,0.0,0.0,20.1,25.0
7.0,2008.0,636.1,20.0,24.0,21.0,276.0,286.2,0.0,2.0,3.0,96.0,7.4,0.0,1.0,0.0,0.0,7.0,0.0,17.0,9.0,15.0,10.0,23.0,1.0,0.0,1.0,13.0,224.4,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.3,8.0,30.1,15.8,0.0,301.3,0.0,-10.0,1.9,-1.8
8.0,2008.0,278.2,4.0,24.0,13.0,100.0,78.7,0.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,7.0,11.0,3.0,17.8,0.0,1.0,0.0,5.0,92.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.3,0.0,20.0,-0.1,0.0,248.9,0.0,0.0,2.8,8.1
9.0,2008.0,165.6,2.0,20.0,10.0,43.0,12.4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,4.0,11.0,0.0,19.6,0.0,1.0,0.0,3.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.5,0.0,18.4,10.7,3.8,146.3,0.0,0.0,12.7,17.0
10.0,2008.0,380.2,5.0,16.0,10.0,124.0,38.8,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.1,0.0,5.8,18.2,0.0,197.5,0.0,0.0,-0.4,1.0
11.0,2008.0,382.2,5.0,17.0,7.0,147.0,32.4,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,13.0,6.0,15.4,0.0,1.0,0.0,2.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,275.1,0.0,-4.6,15.8,0.0,374.0,0.0,0.0,5.6,17.5
12.0,2008.0,364.4,7.0,23.0,8.0,109.0,86.9,0.0,1.0,2.0,22.0,-0.3,0.0,0.0,0.0,1.0,1.0,0.0,15.0,7.0,19.0,7.0,34.7,0.0,3.0,0.0,4.0,76.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,3.4,51.4,13.0,0.0,105.8,0.0,0.0,9.4,30.6
1.0,2009.0,535.0,14.0,26.0,10.0,188.0,40.4,0.0,0.0,1.0,10.0,5.6,0.0,0.0,0.0,2.0,0.0,0.0,13.0,8.0,19.0,6.0,32.0,0.0,1.0,1.0,11.0,45.0,0.0,9.0,3.8,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.5,0.0,61.7,19.2,0.0,159.3,0.0,0.0,15.6,25.3
2.0,2009.0,646.5,5.0,42.0,12.0,168.0,72.8,0.0,2.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,13.0,39.0,6.0,9.9,0.0,0.0,3.0,7.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.1,1.4,71.0,11.9,0.0,427.8,0.0,0.0,30.9,19.7
3.0,2009.0,555.8,9.0,34.0,16.0,186.0,47.1,0.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,19.0,6.0,5.9,1.0,0.0,0.0,7.0,29.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.3,1.0,67.6,17.7,0.0,381.6,0.0,0.0,27.1,-3.33066907388e-16
4.0,2009.0,341.4,15.0,17.0,15.0,187.0,77.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,20.0,10.0,13.0,0.0,0.0,0.0,6.0,85.6,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.5,0.0,427.7,6.8,-26.3,-6.5,0.0,344.3,0.0,0.0,7.8,2.2
5.0,2009.0,646.7,24.0,29.0,22.0,308.0,28.9,0.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,25.0,18.0,32.0,18.0,87.7,0.0,4.0,0.0,25.0,20.2,0.0,9.6,3.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.6,1.9,69.7,9.9,0.0,463.4,0.0,0.0,26.1,47.5
6.0,2009.0,504.7,15.0,22.0,23.0,226.0,25.1,0.0,0.0,2.0,11.0,-1.2,1.0,1.0,1.0,2.0,0.0,1.0,31.0,9.0,18.0,6.0,35.7,0.0,1.0,0.0,11.0,42.1,0.0,7.4,-12.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.5,3.4,61.0,51.5,2.8,363.1,0.0,0.0,23.5,35.4
7.0,2009.0,411.2,6.0,18.0,14.0,186.0,70.7,0.0,2.0,0.0,16.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,7.0,14.0,7.0,31.8,0.0,3.0,1.0,12.0,43.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.1,0.0,49.7,7.3,0.0,302.4,0.0,0.0,6.4,19.4
8.0,2009.0,652.9,16.0,21.0,22.0,264.0,73.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,12.0,29.0,14.0,122.4,0.0,6.0,2.0,33.0,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.8,0.0,30.6,25.1,0.0,537.4,0.0,0.0,8.1,103.8
9.0,2009.0,492.6,17.0,37.0,18.0,200.0,88.0,0.0,2.0,0.0,21.0,-5.0,1.0,1.0,0.0,0.0,0.0,0.0,26.0,20.0,38.0,13.0,69.4,0.0,3.0,3.0,18.0,47.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.9,0.0,30.2,3.6,1.9,725.6,0.0,0.0,20.3,60.3
10.0,2009.0,864.5,30.0,44.0,25.0,311.0,168.5,0.0,7.0,1.0,42.0,5.8,0.0,0.0,0.0,3.0,2.0,2.0,33.0,21.0,36.0,12.0,88.2,0.0,2.0,7.0,30.0,150.5,0.0,8.0,-42.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,7.6,48.6,44.0,0.0,618.3,0.0,0.0,13.1,67.0
11.0,2009.0,1333.2,16.0,39.0,23.0,454.0,193.9,0.0,3.0,2.0,64.0,-15.0,2.0,0.0,0.0,0.0,0.0,1.0,24.0,13.0,22.0,7.0,266.3,2.0,4.0,1.0,90.0,135.9,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,0.0,86.9,17.4,0.0,882.5,0.0,0.0,17.2,298.6
12.0,2009.0,585.4,17.0,35.0,22.0,213.0,127.7,1.0,6.0,1.0,31.0,-5.0,1.0,0.0,0.0,1.0,1.0,0.0,23.0,10.0,21.0,7.0,96.7,2.0,9.0,2.0,22.0,65.4,0.0,0.0,-7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,3.4,424.6,3.4,45.7,30.6,0.0,502.5,0.0,0.0,34.8,14.9
7.0,1997.0,43.7,1.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,-18.5,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
8.0,1997.0,-4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
9.0,1997.0,27.4,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1997.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0
